date_key,calender,year,quarter,day,month,weekday,week_of_year,isweekend,isholiday,isholiday_in_us,day_in_year,day_in_quarter,day_in_month,day_in_week
20290427,2029-04-27,2029,2,27,April,Friday,17,False,False,False,117,27,27,5
20290428,2029-04-28,2029,2,28,April,Saturday,17,True,False,False,118,28,28,6
20290429,2029-04-29,2029,2,29,April,Sunday,17,True,False,False,119,29,29,7
20290430,2029-04-30,2029,2,30,April,Monday,18,False,False,False,120,30,30,1
20290501,2029-05-01,2029,2,1,May,Tuesday,18,False,True,False,121,31,1,2
20290502,2029-05-02,2029,2,2,May,Wednesday,18,False,False,False,122,32,2,3
20290503,2029-05-03,2029,2,3,May,Thursday,18,False,False,False,123,33,3,4
20290504,2029-05-04,2029,2,4,May,Friday,18,False,False,False,124,34,4,5
20290505,2029-05-05,2029,2,5,May,Saturday,18,True,False,False,125,35,5,6
20290506,2029-05-06,2029,2,6,May,Sunday,18,True,False,False,126,36,6,7
20290507,2029-05-07,2029,2,7,May,Monday,19,False,False,False,127,37,7,1
20290508,2029-05-08,2029,2,8,May,Tuesday,19,False,False,False,128,38,8,2
20290509,2029-05-09,2029,2,9,May,Wednesday,19,False,False,False,129,39,9,3
20290510,2029-05-10,2029,2,10,May,Thursday,19,False,False,False,130,40,10,4
20290511,2029-05-11,2029,2,11,May,Friday,19,False,False,False,131,41,11,5
20290512,2029-05-12,2029,2,12,May,Saturday,19,True,False,False,132,42,12,6
20290513,2029-05-13,2029,2,13,May,Sunday,19,True,False,False,133,43,13,7
20290514,2029-05-14,2029,2,14,May,Monday,20,False,False,False,134,44,14,1
20290515,2029-05-15,2029,2,15,May,Tuesday,20,False,False,False,135,45,15,2
20290516,2029-05-16,2029,2,16,May,Wednesday,20,False,False,False,136,46,16,3
20290517,2029-05-17,2029,2,17,May,Thursday,20,False,False,False,137,47,17,4
20290518,2029-05-18,2029,2,18,May,Friday,20,False,False,False,138,48,18,5
20290519,2029-05-19,2029,2,19,May,Saturday,20,True,True,False,139,49,19,6
20290520,2029-05-20,2029,2,20,May,Sunday,20,True,False,False,140,50,20,7
20290521,2029-05-21,2029,2,21,May,Monday,21,False,False,False,141,51,21,1
20290522,2029-05-22,2029,2,22,May,Tuesday,21,False,False,False,142,52,22,2
20290523,2029-05-23,2029,2,23,May,Wednesday,21,False,False,False,143,53,23,3
20290524,2029-05-24,2029,2,24,May,Thursday,21,False,False,False,144,54,24,4
20290525,2029-05-25,2029,2,25,May,Friday,21,False,False,False,145,55,25,5
20290526,2029-05-26,2029,2,26,May,Saturday,21,True,False,False,146,56,26,6
20290527,2029-05-27,2029,2,27,May,Sunday,21,True,False,False,147,57,27,7
20290528,2029-05-28,2029,2,28,May,Monday,22,False,False,True,148,58,28,1
20290529,2029-05-29,2029,2,29,May,Tuesday,22,False,False,False,149,59,29,2
20290530,2029-05-30,2029,2,30,May,Wednesday,22,False,False,False,150,60,30,3
20290531,2029-05-31,2029,2,31,May,Thursday,22,False,False,False,151,61,31,4
20290601,2029-06-01,2029,2,1,June,Friday,22,False,False,False,152,62,1,5
20290602,2029-06-02,2029,2,2,June,Saturday,22,True,False,False,153,63,2,6
20290603,2029-06-03,2029,2,3,June,Sunday,22,True,False,False,154,64,3,7
20290604,2029-06-04,2029,2,4,June,Monday,23,False,False,False,155,65,4,1
20290605,2029-06-05,2029,2,5,June,Tuesday,23,False,False,False,156,66,5,2
20290606,2029-06-06,2029,2,6,June,Wednesday,23,False,False,False,157,67,6,3
20290607,2029-06-07,2029,2,7,June,Thursday,23,False,False,False,158,68,7,4
20290608,2029-06-08,2029,2,8,June,Friday,23,False,False,False,159,69,8,5
20290609,2029-06-09,2029,2,9,June,Saturday,23,True,False,False,160,70,9,6
20290610,2029-06-10,2029,2,10,June,Sunday,23,True,False,False,161,71,10,7
20290611,2029-06-11,2029,2,11,June,Monday,24,False,False,False,162,72,11,1
20290612,2029-06-12,2029,2,12,June,Tuesday,24,False,False,False,163,73,12,2
20290613,2029-06-13,2029,2,13,June,Wednesday,24,False,False,False,164,74,13,3
20290614,2029-06-14,2029,2,14,June,Thursday,24,False,False,False,165,75,14,4
20290615,2029-06-15,2029,2,15,June,Friday,24,False,False,False,166,76,15,5
20290616,2029-06-16,2029,2,16,June,Saturday,24,True,False,False,167,77,16,6
20290617,2029-06-17,2029,2,17,June,Sunday,24,True,False,False,168,78,17,7
20290618,2029-06-18,2029,2,18,June,Monday,25,False,False,False,169,79,18,1
20290619,2029-06-19,2029,2,19,June,Tuesday,25,False,False,True,170,80,19,2
20290620,2029-06-20,2029,2,20,June,Wednesday,25,False,False,False,171,81,20,3
20290621,2029-06-21,2029,2,21,June,Thursday,25,False,False,False,172,82,21,4
20290622,2029-06-22,2029,2,22,June,Friday,25,False,False,False,173,83,22,5
20290623,2029-06-23,2029,2,23,June,Saturday,25,True,False,False,174,84,23,6
20290624,2029-06-24,2029,2,24,June,Sunday,25,True,False,False,175,85,24,7
20290625,2029-06-25,2029,2,25,June,Monday,26,False,False,False,176,86,25,1
20290626,2029-06-26,2029,2,26,June,Tuesday,26,False,False,False,177,87,26,2
20290627,2029-06-27,2029,2,27,June,Wednesday,26,False,False,False,178,88,27,3
20290628,2029-06-28,2029,2,28,June,Thursday,26,False,False,False,179,89,28,4
20290629,2029-06-29,2029,2,29,June,Friday,26,False,False,False,180,90,29,5
20290630,2029-06-30,2029,2,30,June,Saturday,26,True,False,False,181,91,30,6
20290701,2029-07-01,2029,3,1,July,Sunday,26,True,False,False,182,1,1,7
20290702,2029-07-02,2029,3,2,July,Monday,27,False,False,False,183,2,2,1
20290703,2029-07-03,2029,3,3,July,Tuesday,27,False,False,False,184,3,3,2
20290704,2029-07-04,2029,3,4,July,Wednesday,27,False,False,True,185,4,4,3
20290705,2029-07-05,2029,3,5,July,Thursday,27,False,False,False,186,5,5,4
20290706,2029-07-06,2029,3,6,July,Friday,27,False,False,False,187,6,6,5
20290707,2029-07-07,2029,3,7,July,Saturday,27,True,False,False,188,7,7,6
20290708,2029-07-08,2029,3,8,July,Sunday,27,True,False,False,189,8,8,7
20290709,2029-07-09,2029,3,9,July,Monday,28,False,False,False,190,9,9,1
20290710,2029-07-10,2029,3,10,July,Tuesday,28,False,False,False,191,10,10,2
20290711,2029-07-11,2029,3,11,July,Wednesday,28,False,False,False,192,11,11,3
20290712,2029-07-12,2029,3,12,July,Thursday,28,False,False,False,193,12,12,4
20290713,2029-07-13,2029,3,13,July,Friday,28,False,False,False,194,13,13,5
20290714,2029-07-14,2029,3,14,July,Saturday,28,True,False,False,195,14,14,6
20290715,2029-07-15,2029,3,15,July,Sunday,28,True,True,False,196,15,15,7
20290716,2029-07-16,2029,3,16,July,Monday,29,False,False,False,197,16,16,1
20290717,2029-07-17,2029,3,17,July,Tuesday,29,False,False,False,198,17,17,2
20290718,2029-07-18,2029,3,18,July,Wednesday,29,False,False,False,199,18,18,3
20290719,2029-07-19,2029,3,19,July,Thursday,29,False,False,False,200,19,19,4
20290720,2029-07-20,2029,3,20,July,Friday,29,False,False,False,201,20,20,5
20290721,2029-07-21,2029,3,21,July,Saturday,29,True,False,False,202,21,21,6
20290722,2029-07-22,2029,3,22,July,Sunday,29,True,False,False,203,22,22,7
20290723,2029-07-23,2029,3,23,July,Monday,30,False,False,False,204,23,23,1
20290724,2029-07-24,2029,3,24,July,Tuesday,30,False,False,False,205,24,24,2
20290725,2029-07-25,2029,3,25,July,Wednesday,30,False,False,False,206,25,25,3
20290726,2029-07-26,2029,3,26,July,Thursday,30,False,False,False,207,26,26,4
20290727,2029-07-27,2029,3,27,July,Friday,30,False,False,False,208,27,27,5
20290728,2029-07-28,2029,3,28,July,Saturday,30,True,False,False,209,28,28,6
20290729,2029-07-29,2029,3,29,July,Sunday,30,True,False,False,210,29,29,7
20290730,2029-07-30,2029,3,30,July,Monday,31,False,False,False,211,30,30,1
20290731,2029-07-31,2029,3,31,July,Tuesday,31,False,False,False,212,31,31,2
20290801,2029-08-01,2029,3,1,August,Wednesday,31,False,False,False,213,32,1,3
20290802,2029-08-02,2029,3,2,August,Thursday,31,False,False,False,214,33,2,4
20290803,2029-08-03,2029,3,3,August,Friday,31,False,False,False,215,34,3,5
20290804,2029-08-04,2029,3,4,August,Saturday,31,True,False,False,216,35,4,6
20290805,2029-08-05,2029,3,5,August,Sunday,31,True,False,False,217,36,5,7
20290806,2029-08-06,2029,3,6,August,Monday,32,False,False,False,218,37,6,1
20290807,2029-08-07,2029,3,7,August,Tuesday,32,False,False,False,219,38,7,2
20290808,2029-08-08,2029,3,8,August,Wednesday,32,False,False,False,220,39,8,3
20290809,2029-08-09,2029,3,9,August,Thursday,32,False,False,False,221,40,9,4
20290810,2029-08-10,2029,3,10,August,Friday,32,False,False,False,222,41,10,5
20290811,2029-08-11,2029,3,11,August,Saturday,32,True,False,False,223,42,11,6
20290812,2029-08-12,2029,3,12,August,Sunday,32,True,False,False,224,43,12,7
20290813,2029-08-13,2029,3,13,August,Monday,33,False,False,False,225,44,13,1
20290814,2029-08-14,2029,3,14,August,Tuesday,33,False,False,False,226,45,14,2
20290815,2029-08-15,2029,3,15,August,Wednesday,33,False,False,False,227,46,15,3
20290816,2029-08-16,2029,3,16,August,Thursday,33,False,False,False,228,47,16,4
20290817,2029-08-17,2029,3,17,August,Friday,33,False,False,False,229,48,17,5
20290818,2029-08-18,2029,3,18,August,Saturday,33,True,False,False,230,49,18,6
20290819,2029-08-19,2029,3,19,August,Sunday,33,True,False,False,231,50,19,7
20290820,2029-08-20,2029,3,20,August,Monday,34,False,False,False,232,51,20,1
20290821,2029-08-21,2029,3,21,August,Tuesday,34,False,False,False,233,52,21,2
20290822,2029-08-22,2029,3,22,August,Wednesday,34,False,False,False,234,53,22,3
20290823,2029-08-23,2029,3,23,August,Thursday,34,False,False,False,235,54,23,4
20290824,2029-08-24,2029,3,24,August,Friday,34,False,False,False,236,55,24,5
20290825,2029-08-25,2029,3,25,August,Saturday,34,True,False,False,237,56,25,6
20290826,2029-08-26,2029,3,26,August,Sunday,34,True,False,False,238,57,26,7
20290827,2029-08-27,2029,3,27,August,Monday,35,False,False,False,239,58,27,1
20290828,2029-08-28,2029,3,28,August,Tuesday,35,False,False,False,240,59,28,2
20290829,2029-08-29,2029,3,29,August,Wednesday,35,False,False,False,241,60,29,3
20290830,2029-08-30,2029,3,30,August,Thursday,35,False,True,False,242,61,30,4
20290831,2029-08-31,2029,3,31,August,Friday,35,False,False,False,243,62,31,5
20290901,2029-09-01,2029,3,1,September,Saturday,35,True,False,False,244,63,1,6
20290902,2029-09-02,2029,3,2,September,Sunday,35,True,False,False,245,64,2,7
20290903,2029-09-03,2029,3,3,September,Monday,36,False,False,True,246,65,3,1
20290904,2029-09-04,2029,3,4,September,Tuesday,36,False,False,False,247,66,4,2
20290905,2029-09-05,2029,3,5,September,Wednesday,36,False,False,False,248,67,5,3
20290906,2029-09-06,2029,3,6,September,Thursday,36,False,False,False,249,68,6,4
20290907,2029-09-07,2029,3,7,September,Friday,36,False,False,False,250,69,7,5
20290908,2029-09-08,2029,3,8,September,Saturday,36,True,False,False,251,70,8,6
20290909,2029-09-09,2029,3,9,September,Sunday,36,True,False,False,252,71,9,7
20290910,2029-09-10,2029,3,10,September,Monday,37,False,False,False,253,72,10,1
20290911,2029-09-11,2029,3,11,September,Tuesday,37,False,False,False,254,73,11,2
20290912,2029-09-12,2029,3,12,September,Wednesday,37,False,False,False,255,74,12,3
20290913,2029-09-13,2029,3,13,September,Thursday,37,False,False,False,256,75,13,4
20290914,2029-09-14,2029,3,14,September,Friday,37,False,False,False,257,76,14,5
20290915,2029-09-15,2029,3,15,September,Saturday,37,True,False,False,258,77,15,6
20290916,2029-09-16,2029,3,16,September,Sunday,37,True,False,False,259,78,16,7
20290917,2029-09-17,2029,3,17,September,Monday,38,False,False,False,260,79,17,1
20290918,2029-09-18,2029,3,18,September,Tuesday,38,False,False,False,261,80,18,2
20290919,2029-09-19,2029,3,19,September,Wednesday,38,False,False,False,262,81,19,3
20290920,2029-09-20,2029,3,20,September,Thursday,38,False,False,False,263,82,20,4
20290921,2029-09-21,2029,3,21,September,Friday,38,False,False,False,264,83,21,5
20290922,2029-09-22,2029,3,22,September,Saturday,38,True,False,False,265,84,22,6
20290923,2029-09-23,2029,3,23,September,Sunday,38,True,False,False,266,85,23,7
20290924,2029-09-24,2029,3,24,September,Monday,39,False,False,False,267,86,24,1
20290925,2029-09-25,2029,3,25,September,Tuesday,39,False,False,False,268,87,25,2
20290926,2029-09-26,2029,3,26,September,Wednesday,39,False,False,False,269,88,26,3
20290927,2029-09-27,2029,3,27,September,Thursday,39,False,False,False,270,89,27,4
20290928,2029-09-28,2029,3,28,September,Friday,39,False,False,False,271,90,28,5
20290929,2029-09-29,2029,3,29,September,Saturday,39,True,False,False,272,91,29,6
20290930,2029-09-30,2029,3,30,September,Sunday,39,True,False,False,273,92,30,7
20291001,2029-10-01,2029,4,1,October,Monday,40,False,False,False,274,1,1,1
20291002,2029-10-02,2029,4,2,October,Tuesday,40,False,False,False,275,2,2,2
20291003,2029-10-03,2029,4,3,October,Wednesday,40,False,False,False,276,3,3,3
20291004,2029-10-04,2029,4,4,October,Thursday,40,False,False,False,277,4,4,4
20291005,2029-10-05,2029,4,5,October,Friday,40,False,False,False,278,5,5,5
20291006,2029-10-06,2029,4,6,October,Saturday,40,True,False,False,279,6,6,6
20291007,2029-10-07,2029,4,7,October,Sunday,40,True,False,False,280,7,7,7
20291008,2029-10-08,2029,4,8,October,Monday,41,False,False,True,281,8,8,1
20291009,2029-10-09,2029,4,9,October,Tuesday,41,False,False,False,282,9,9,2
20291010,2029-10-10,2029,4,10,October,Wednesday,41,False,False,False,283,10,10,3
20291011,2029-10-11,2029,4,11,October,Thursday,41,False,False,False,284,11,11,4
20291012,2029-10-12,2029,4,12,October,Friday,41,False,False,False,285,12,12,5
20291013,2029-10-13,2029,4,13,October,Saturday,41,True,False,False,286,13,13,6
20291014,2029-10-14,2029,4,14,October,Sunday,41,True,False,False,287,14,14,7
20291015,2029-10-15,2029,4,15,October,Monday,42,False,False,False,288,15,15,1
20291016,2029-10-16,2029,4,16,October,Tuesday,42,False,False,False,289,16,16,2
20291017,2029-10-17,2029,4,17,October,Wednesday,42,False,False,False,290,17,17,3
20291018,2029-10-18,2029,4,18,October,Thursday,42,False,False,False,291,18,18,4
20291019,2029-10-19,2029,4,19,October,Friday,42,False,False,False,292,19,19,5
20291020,2029-10-20,2029,4,20,October,Saturday,42,True,False,False,293,20,20,6
20291021,2029-10-21,2029,4,21,October,Sunday,42,True,False,False,294,21,21,7
20291022,2029-10-22,2029,4,22,October,Monday,43,False,False,False,295,22,22,1
20291023,2029-10-23,2029,4,23,October,Tuesday,43,False,False,False,296,23,23,2
20291024,2029-10-24,2029,4,24,October,Wednesday,43,False,False,False,297,24,24,3
20291025,2029-10-25,2029,4,25,October,Thursday,43,False,False,False,298,25,25,4
20291026,2029-10-26,2029,4,26,October,Friday,43,False,False,False,299,26,26,5
20291027,2029-10-27,2029,4,27,October,Saturday,43,True,False,False,300,27,27,6
20291028,2029-10-28,2029,4,28,October,Sunday,43,True,False,False,301,28,28,7
20291029,2029-10-29,2029,4,29,October,Monday,44,False,True,False,302,29,29,1
20291030,2029-10-30,2029,4,30,October,Tuesday,44,False,False,False,303,30,30,2
20291031,2029-10-31,2029,4,31,October,Wednesday,44,False,False,False,304,31,31,3
20291101,2029-11-01,2029,4,1,November,Thursday,44,False,False,False,305,32,1,4
20291102,2029-11-02,2029,4,2,November,Friday,44,False,False,False,306,33,2,5
20291103,2029-11-03,2029,4,3,November,Saturday,44,True,False,False,307,34,3,6
20291104,2029-11-04,2029,4,4,November,Sunday,44,True,False,False,308,35,4,7
20291105,2029-11-05,2029,4,5,November,Monday,45,False,False,False,309,36,5,1
20291106,2029-11-06,2029,4,6,November,Tuesday,45,False,False,False,310,37,6,2
20291107,2029-11-07,2029,4,7,November,Wednesday,45,False,False,False,311,38,7,3
20291108,2029-11-08,2029,4,8,November,Thursday,45,False,False,False,312,39,8,4
20291109,2029-11-09,2029,4,9,November,Friday,45,False,False,False,313,40,9,5
20291110,2029-11-10,2029,4,10,November,Saturday,45,True,False,False,314,41,10,6
20291111,2029-11-11,2029,4,11,November,Sunday,45,True,False,False,315,42,11,7
20291112,2029-11-12,2029,4,12,November,Monday,46,False,False,True,316,43,12,1
20291113,2029-11-13,2029,4,13,November,Tuesday,46,False,False,False,317,44,13,2
20291114,2029-11-14,2029,4,14,November,Wednesday,46,False,False,False,318,45,14,3
20291115,2029-11-15,2029,4,15,November,Thursday,46,False,False,False,319,46,15,4
20291116,2029-11-16,2029,4,16,November,Friday,46,False,False,False,320,47,16,5
20291117,2029-11-17,2029,4,17,November,Saturday,46,True,False,False,321,48,17,6
20291118,2029-11-18,2029,4,18,November,Sunday,46,True,False,False,322,49,18,7
20291119,2029-11-19,2029,4,19,November,Monday,47,False,False,False,323,50,19,1
20291120,2029-11-20,2029,4,20,November,Tuesday,47,False,False,False,324,51,20,2
20291121,2029-11-21,2029,4,21,November,Wednesday,47,False,False,False,325,52,21,3
20291122,2029-11-22,2029,4,22,November,Thursday,47,False,False,True,326,53,22,4
20291123,2029-11-23,2029,4,23,November,Friday,47,False,False,False,327,54,23,5
20291124,2029-11-24,2029,4,24,November,Saturday,47,True,False,False,328,55,24,6
20291125,2029-11-25,2029,4,25,November,Sunday,47,True,False,False,329,56,25,7
20291126,2029-11-26,2029,4,26,November,Monday,48,False,False,False,330,57,26,1
20291127,2029-11-27,2029,4,27,November,Tuesday,48,False,False,False,331,58,27,2
20291128,2029-11-28,2029,4,28,November,Wednesday,48,False,False,False,332,59,28,3
20291129,2029-11-29,2029,4,29,November,Thursday,48,False,False,False,333,60,29,4
20291130,2029-11-30,2029,4,30,November,Friday,48,False,False,False,334,61,30,5
20291201,2029-12-01,2029,4,1,December,Saturday,48,True,False,False,335,62,1,6
20291202,2029-12-02,2029,4,2,December,Sunday,48,True,False,False,336,63,2,7
20291203,2029-12-03,2029,4,3,December,Monday,49,False,False,False,337,64,3,1
20291204,2029-12-04,2029,4,4,December,Tuesday,49,False,False,False,338,65,4,2
20291205,2029-12-05,2029,4,5,December,Wednesday,49,False,False,False,339,66,5,3
20291206,2029-12-06,2029,4,6,December,Thursday,49,False,False,False,340,67,6,4
20291207,2029-12-07,2029,4,7,December,Friday,49,False,False,False,341,68,7,5
20291208,2029-12-08,2029,4,8,December,Saturday,49,True,False,False,342,69,8,6
20291209,2029-12-09,2029,4,9,December,Sunday,49,True,False,False,343,70,9,7
20291210,2029-12-10,2029,4,10,December,Monday,50,False,False,False,344,71,10,1
20291211,2029-12-11,2029,4,11,December,Tuesday,50,False,False,False,345,72,11,2
20291212,2029-12-12,2029,4,12,December,Wednesday,50,False,False,False,346,73,12,3
20291213,2029-12-13,2029,4,13,December,Thursday,50,False,False,False,347,74,13,4
20291214,2029-12-14,2029,4,14,December,Friday,50,False,False,False,348,75,14,5
20291215,2029-12-15,2029,4,15,December,Saturday,50,True,False,False,349,76,15,6
20291216,2029-12-16,2029,4,16,December,Sunday,50,True,False,False,350,77,16,7
20291217,2029-12-17,2029,4,17,December,Monday,51,False,False,False,351,78,17,1
20291218,2029-12-18,2029,4,18,December,Tuesday,51,False,False,False,352,79,18,2
20291219,2029-12-19,2029,4,19,December,Wednesday,51,False,False,False,353,80,19,3
20291220,2029-12-20,2029,4,20,December,Thursday,51,False,False,False,354,81,20,4
20291221,2029-12-21,2029,4,21,December,Friday,51,False,False,False,355,82,21,5
20291222,2029-12-22,2029,4,22,December,Saturday,51,True,False,False,356,83,22,6
20291223,2029-12-23,2029,4,23,December,Sunday,51,True,False,False,357,84,23,7
20291224,2029-12-24,2029,4,24,December,Monday,52,False,False,False,358,85,24,1
20291225,2029-12-25,2029,4,25,December,Tuesday,52,False,False,True,359,86,25,2
20291226,2029-12-26,2029,4,26,December,Wednesday,52,False,False,False,360,87,26,3
20291227,2029-12-27,2029,4,27,December,Thursday,52,False,False,False,361,88,27,4
20291228,2029-12-28,2029,4,28,December,Friday,52,False,False,False,362,89,28,5
20291229,2029-12-29,2029,4,29,December,Saturday,52,True,False,False,363,90,29,6
20291230,2029-12-30,2029,4,30,December,Sunday,52,True,False,False,364,91,30,7
20291231,2029-12-31,2029,4,31,December,Monday,1,False,False,False,365,92,31,1
20300101,2030-01-01,2030,1,1,January,Tuesday,1,False,True,True,1,1,1,2
20300102,2030-01-02,2030,1,2,January,Wednesday,1,False,False,False,2,2,2,3
20300103,2030-01-03,2030,1,3,January,Thursday,1,False,False,False,3,3,3,4
20300104,2030-01-04,2030,1,4,January,Friday,1,False,False,False,4,4,4,5
20300105,2030-01-05,2030,1,5,January,Saturday,1,True,False,False,5,5,5,6
20300106,2030-01-06,2030,1,6,January,Sunday,1,True,False,False,6,6,6,7
20300107,2030-01-07,2030,1,7,January,Monday,2,False,False,False,7,7,7,1
20300108,2030-01-08,2030,1,8,January,Tuesday,2,False,False,False,8,8,8,2
20300109,2030-01-09,2030,1,9,January,Wednesday,2,False,False,False,9,9,9,3
20300110,2030-01-10,2030,1,10,January,Thursday,2,False,False,False,10,10,10,4
20300111,2030-01-11,2030,1,11,January,Friday,2,False,False,False,11,11,11,5
20300112,2030-01-12,2030,1,12,January,Saturday,2,True,False,False,12,12,12,6
20300113,2030-01-13,2030,1,13,January,Sunday,2,True,False,False,13,13,13,7
20300114,2030-01-14,2030,1,14,January,Monday,3,False,False,False,14,14,14,1
20300115,2030-01-15,2030,1,15,January,Tuesday,3,False,False,False,15,15,15,2
20300116,2030-01-16,2030,1,16,January,Wednesday,3,False,False,False,16,16,16,3
20300117,2030-01-17,2030,1,17,January,Thursday,3,False,False,False,17,17,17,4
20300118,2030-01-18,2030,1,18,January,Friday,3,False,False,False,18,18,18,5
20300119,2030-01-19,2030,1,19,January,Saturday,3,True,False,False,19,19,19,6
20300120,2030-01-20,2030,1,20,January,Sunday,3,True,False,False,20,20,20,7
20300121,2030-01-21,2030,1,21,January,Monday,4,False,False,True,21,21,21,1
20300122,2030-01-22,2030,1,22,January,Tuesday,4,False,False,False,22,22,22,2
20300123,2030-01-23,2030,1,23,January,Wednesday,4,False,False,False,23,23,23,3
20300124,2030-01-24,2030,1,24,January,Thursday,4,False,False,False,24,24,24,4
20300125,2030-01-25,2030,1,25,January,Friday,4,False,False,False,25,25,25,5
20300126,2030-01-26,2030,1,26,January,Saturday,4,True,False,False,26,26,26,6
20300127,2030-01-27,2030,1,27,January,Sunday,4,True,False,False,27,27,27,7
20300128,2030-01-28,2030,1,28,January,Monday,5,False,False,False,28,28,28,1
20300129,2030-01-29,2030,1,29,January,Tuesday,5,False,False,False,29,29,29,2
20300130,2030-01-30,2030,1,30,January,Wednesday,5,False,False,False,30,30,30,3
20300131,2030-01-31,2030,1,31,January,Thursday,5,False,False,False,31,31,31,4
20300201,2030-02-01,2030,1,1,February,Friday,5,False,False,False,32,32,1,5
20300202,2030-02-02,2030,1,2,February,Saturday,5,True,False,False,33,33,2,6
20300203,2030-02-03,2030,1,3,February,Sunday,5,True,False,False,34,34,3,7
20300204,2030-02-04,2030,1,4,February,Monday,6,False,False,False,35,35,4,1
20300205,2030-02-05,2030,1,5,February,Tuesday,6,False,False,False,36,36,5,2
20300206,2030-02-06,2030,1,6,February,Wednesday,6,False,False,False,37,37,6,3
20300207,2030-02-07,2030,1,7,February,Thursday,6,False,False,False,38,38,7,4
20300208,2030-02-08,2030,1,8,February,Friday,6,False,False,False,39,39,8,5
20300209,2030-02-09,2030,1,9,February,Saturday,6,True,False,False,40,40,9,6
20300210,2030-02-10,2030,1,10,February,Sunday,6,True,False,False,41,41,10,7
20300211,2030-02-11,2030,1,11,February,Monday,7,False,False,False,42,42,11,1
20300212,2030-02-12,2030,1,12,February,Tuesday,7,False,False,False,43,43,12,2
20300213,2030-02-13,2030,1,13,February,Wednesday,7,False,False,False,44,44,13,3
20300214,2030-02-14,2030,1,14,February,Thursday,7,False,False,False,45,45,14,4
20300215,2030-02-15,2030,1,15,February,Friday,7,False,False,False,46,46,15,5
20300216,2030-02-16,2030,1,16,February,Saturday,7,True,False,False,47,47,16,6
20300217,2030-02-17,2030,1,17,February,Sunday,7,True,False,False,48,48,17,7
20300218,2030-02-18,2030,1,18,February,Monday,8,False,False,True,49,49,18,1
20300219,2030-02-19,2030,1,19,February,Tuesday,8,False,False,False,50,50,19,2
20300220,2030-02-20,2030,1,20,February,Wednesday,8,False,False,False,51,51,20,3
20300221,2030-02-21,2030,1,21,February,Thursday,8,False,False,False,52,52,21,4
20300222,2030-02-22,2030,1,22,February,Friday,8,False,False,False,53,53,22,5
20300223,2030-02-23,2030,1,23,February,Saturday,8,True,False,False,54,54,23,6
20300224,2030-02-24,2030,1,24,February,Sunday,8,True,False,False,55,55,24,7
20300225,2030-02-25,2030,1,25,February,Monday,9,False,False,False,56,56,25,1
20300226,2030-02-26,2030,1,26,February,Tuesday,9,False,False,False,57,57,26,2
20300227,2030-02-27,2030,1,27,February,Wednesday,9,False,False,False,58,58,27,3
20300228,2030-02-28,2030,1,28,February,Thursday,9,False,False,False,59,59,28,4
20300301,2030-03-01,2030,1,1,March,Friday,9,False,False,False,60,60,1,5
20300302,2030-03-02,2030,1,2,March,Saturday,9,True,False,False,61,61,2,6
20300303,2030-03-03,2030,1,3,March,Sunday,9,True,False,False,62,62,3,7
20300304,2030-03-04,2030,1,4,March,Monday,10,False,False,False,63,63,4,1
20300305,2030-03-05,2030,1,5,March,Tuesday,10,False,False,False,64,64,5,2
20300306,2030-03-06,2030,1,6,March,Wednesday,10,False,False,False,65,65,6,3
20300307,2030-03-07,2030,1,7,March,Thursday,10,False,False,False,66,66,7,4
20300308,2030-03-08,2030,1,8,March,Friday,10,False,False,False,67,67,8,5
20300309,2030-03-09,2030,1,9,March,Saturday,10,True,False,False,68,68,9,6
20300310,2030-03-10,2030,1,10,March,Sunday,10,True,False,False,69,69,10,7
20300311,2030-03-11,2030,1,11,March,Monday,11,False,False,False,70,70,11,1
20300312,2030-03-12,2030,1,12,March,Tuesday,11,False,False,False,71,71,12,2
20300313,2030-03-13,2030,1,13,March,Wednesday,11,False,False,False,72,72,13,3
20300314,2030-03-14,2030,1,14,March,Thursday,11,False,False,False,73,73,14,4
20300315,2030-03-15,2030,1,15,March,Friday,11,False,False,False,74,74,15,5
20300316,2030-03-16,2030,1,16,March,Saturday,11,True,False,False,75,75,16,6
20300317,2030-03-17,2030,1,17,March,Sunday,11,True,False,False,76,76,17,7
20300318,2030-03-18,2030,1,18,March,Monday,12,False,False,False,77,77,18,1
20300319,2030-03-19,2030,1,19,March,Tuesday,12,False,False,False,78,78,19,2
20300320,2030-03-20,2030,1,20,March,Wednesday,12,False,False,False,79,79,20,3
20300321,2030-03-21,2030,1,21,March,Thursday,12,False,False,False,80,80,21,4
20300322,2030-03-22,2030,1,22,March,Friday,12,False,False,False,81,81,22,5
20300323,2030-03-23,2030,1,23,March,Saturday,12,True,False,False,82,82,23,6
20300324,2030-03-24,2030,1,24,March,Sunday,12,True,False,False,83,83,24,7
20300325,2030-03-25,2030,1,25,March,Monday,13,False,False,False,84,84,25,1
20300326,2030-03-26,2030,1,26,March,Tuesday,13,False,False,False,85,85,26,2
20300327,2030-03-27,2030,1,27,March,Wednesday,13,False,False,False,86,86,27,3
20300328,2030-03-28,2030,1,28,March,Thursday,13,False,False,False,87,87,28,4
20300329,2030-03-29,2030,1,29,March,Friday,13,False,False,False,88,88,29,5
20300330,2030-03-30,2030,1,30,March,Saturday,13,True,False,False,89,89,30,6
20300331,2030-03-31,2030,1,31,March,Sunday,13,True,False,False,90,90,31,7
