transaction_id_dd,transaction_date,transaction_time,transaction_date_key,customer_id,account_id,merchant_id,branch_id,channel_id,transaction_type_id,amount,currency,is_recurring,is_salary,previous_balance,balance_after_transaction
txn00000002598,2024-02-28,18:35:04,20240228,20,20,26,501,1,1,79.72,USD,False,False,20506.83,20427.11
txn00000002599,2024-02-28,10:30:30,20240228,20,20,14,501,2,1,62.55,USD,False,False,20427.11,20364.56
txn00000002600,2024-02-29,15:06:41,20240229,20,20,2,501,2,1,30.13,USD,False,False,20364.56,20334.43
txn00000002601,2024-02-29,12:34:39,20240229,20,20,54,501,2,1,33.64,USD,False,False,20334.43,20300.79
txn00000002602,2024-02-29,18:07:51,20240229,20,20,36,501,2,1,295.02,USD,False,False,20300.79,20005.77
txn00000002603,2024-03-02,17:26:16,20240302,20,20,33,501,2,1,36.27,USD,False,False,20005.77,19969.5
txn00000002604,2024-03-03,15:00:21,20240303,20,20,2,501,2,1,31.25,USD,False,False,19969.5,19938.25
txn00000002605,2024-03-03,19:24:14,20240303,20,20,36,501,2,1,105.66,USD,False,False,19938.25,19832.59
txn00000002606,2024-03-03,18:39:32,20240303,20,20,34,501,4,1,41.38,USD,False,False,19832.59,19791.21
txn00000002607,2024-03-03,17:49:36,20240303,20,20,33,501,1,1,31.71,USD,False,False,19791.21,19759.5
txn00000002608,2024-03-03,10:00:00,20240303,20,20,14,501,1,1,60.03,USD,False,False,19759.5,19699.47
txn00000002609,2024-03-03,12:43:43,20240303,20,20,14,501,2,1,26.13,USD,False,False,19699.47,19673.34
txn00000002610,2024-03-05,09:30:00,20240305,20,20,0,501,2,7,2725.76,USD,True,False,19673.34,22399.1
txn00000002611,2024-03-05,17:54:31,20240305,20,20,3,501,2,1,251.01,USD,False,False,22399.1,22148.09
txn00000002612,2024-03-05,16:49:01,20240305,20,20,13,501,2,1,77.09,USD,False,False,22148.09,22071.0
txn00000002613,2024-03-05,15:47:20,20240305,20,20,14,501,2,1,20.91,USD,False,False,22071.0,22050.09
txn00000002614,2024-03-05,14:22:09,20240305,20,20,24,501,2,1,11.51,USD,False,False,22050.09,22038.58
txn00000002615,2024-03-06,16:25:04,20240306,20,20,26,501,2,1,68.91,USD,False,False,22038.58,21969.67
txn00000002616,2024-03-07,14:08:47,20240307,20,20,32,501,1,1,29.71,USD,False,False,21969.67,21939.96
txn00000002617,2024-03-07,19:04:57,20240307,20,20,53,501,2,1,40.38,USD,False,False,21939.96,21899.58
txn00000002618,2024-03-07,15:16:15,20240307,20,20,25,501,1,1,20.14,USD,False,False,21899.58,21879.44
txn00000002619,2024-03-08,20:50:07,20240308,20,20,33,501,2,1,30.33,USD,False,False,21879.44,21849.11
txn00000002620,2024-03-08,10:00:00,20240308,20,20,54,501,2,1,35.55,USD,False,False,21849.11,21813.56
txn00000002621,2024-03-08,16:32:50,20240308,20,20,33,501,2,1,44.37,USD,False,False,21813.56,21769.19
txn00000002622,2024-03-09,14:22:05,20240309,20,20,33,501,1,1,42.98,USD,False,False,21769.19,21726.21
txn00000002623,2024-03-10,19:13:17,20240310,20,20,27,501,1,1,272.23,USD,False,False,21726.21,21453.98
txn00000002624,2024-03-11,16:00:03,20240311,20,20,15,501,1,1,66.16,USD,False,False,21453.98,21387.82
txn00000002625,2024-03-11,18:38:23,20240311,20,20,2,501,2,1,70.73,USD,False,False,21387.82,21317.09
txn00000002626,2024-03-12,17:19:48,20240312,20,20,33,501,1,1,30.04,USD,False,False,21317.09,21287.05
txn00000002627,2024-03-12,16:20:32,20240312,20,20,3,501,2,1,211.73,USD,False,False,21287.05,21075.32
txn00000002628,2024-03-13,23:00:00,20240313,20,20,14,501,2,1,84.24,USD,False,False,21075.32,20991.08
txn00000002629,2024-03-14,16:48:27,20240314,20,20,27,501,1,1,245.99,USD,False,False,20991.08,20745.09
txn00000002630,2024-03-14,22:15:01,20240314,20,20,14,501,1,1,80.67,USD,False,False,20745.09,20664.42
txn00000002631,2024-03-14,23:00:00,20240314,20,20,34,501,1,1,36.76,USD,False,False,20664.42,20627.66
txn00000002632,2024-03-16,20:05:43,20240316,20,20,12,501,1,1,44.77,USD,False,False,20627.66,20582.89
txn00000002633,2024-03-16,17:35:11,20240316,20,20,38,501,2,1,28.69,USD,False,False,20582.89,20554.2
txn00000002634,2024-03-17,22:52:12,20240317,20,20,14,501,1,1,143.85,USD,False,False,20554.2,20410.35
txn00000002635,2024-03-18,16:17:31,20240318,20,20,13,501,2,1,87.62,USD,False,False,20410.35,20322.73
txn00000002636,2024-03-18,23:00:00,20240318,20,20,13,501,4,1,16.33,USD,False,False,20322.73,20306.4
txn00000002637,2024-03-19,17:37:53,20240319,20,20,15,501,2,1,107.36,USD,False,False,20306.4,20199.04
txn00000002638,2024-03-20,11:00:00,20240320,20,20,0,501,2,5,3381.23,USD,True,False,20199.04,23580.27
txn00000002639,2024-03-20,20:17:50,20240320,20,20,26,501,1,1,28.59,USD,False,False,23580.27,23551.68
txn00000002640,2024-03-20,22:44:19,20240320,20,20,1,501,1,1,97.83,USD,False,False,23551.68,23453.85
txn00000002641,2024-03-21,19:16:07,20240321,20,20,34,501,2,1,62.23,USD,False,False,23453.85,23391.62
txn00000002642,2024-03-21,18:57:27,20240321,20,20,34,501,1,1,18.17,USD,False,False,23391.62,23373.45
txn00000002643,2024-03-21,17:40:39,20240321,20,20,33,501,2,1,36.22,USD,False,False,23373.45,23337.23
txn00000002644,2024-03-21,17:32:38,20240321,20,20,31,501,1,1,66.08,USD,False,False,23337.23,23271.15
txn00000002645,2024-03-21,16:54:49,20240321,20,20,14,501,2,1,45.24,USD,False,False,23271.15,23225.91
txn00000002646,2024-03-22,10:00:00,20240322,20,20,14,501,1,1,65.02,USD,False,False,23225.91,23160.89
txn00000002647,2024-03-22,20:02:02,20240322,20,20,14,501,2,1,46.32,USD,False,False,23160.89,23114.57
txn00000002648,2024-03-23,15:39:17,20240323,20,20,33,501,1,1,56.25,USD,False,False,23114.57,23058.32
txn00000002649,2024-03-23,19:37:36,20240323,20,20,34,501,4,1,57.68,USD,False,False,23058.32,23000.64
txn00000002650,2024-03-25,23:00:00,20240325,20,20,34,501,2,1,55.63,USD,False,False,23000.64,22945.01
txn00000002651,2024-03-25,12:21:02,20240325,20,20,12,501,1,1,63.24,USD,False,False,22945.01,22881.77
txn00000002652,2024-03-25,22:15:39,20240325,20,20,4,501,1,1,66.63,USD,False,False,22881.77,22815.14
txn00000002653,2024-03-25,16:30:28,20240325,20,20,13,501,2,1,26.06,USD,False,False,22815.14,22789.08
txn00000002654,2024-03-25,19:35:22,20240325,20,20,33,501,2,1,64.85,USD,False,False,22789.08,22724.23
txn00000002655,2024-03-26,09:00:00,20240326,20,20,0,501,4,4,4892.05,USD,True,True,22724.23,27616.28
txn00000002656,2024-03-26,17:05:17,20240326,20,20,33,501,1,1,19.85,USD,False,False,27616.28,27596.43
txn00000002657,2024-03-26,18:14:16,20240326,20,20,1,501,1,1,73.08,USD,False,False,27596.43,27523.35
txn00000002658,2024-03-26,11:47:28,20240326,20,20,2,501,2,1,46.13,USD,False,False,27523.35,27477.22
txn00000002659,2024-03-27,13:42:21,20240327,20,20,35,501,2,1,72.5,USD,False,False,27477.22,27404.72
txn00000002660,2024-03-27,23:00:00,20240327,20,20,2,501,4,1,50.16,USD,False,False,27404.72,27354.56
txn00000002661,2024-03-27,18:55:04,20240327,20,20,27,501,2,1,200.91,USD,False,False,27354.56,27153.65
txn00000002662,2024-03-27,16:44:49,20240327,20,20,9,501,1,1,16.59,USD,False,False,27153.65,27137.06
txn00000002663,2024-03-28,14:49:06,20240328,20,20,33,501,1,1,21.6,USD,False,False,27137.06,27115.46
txn00000002664,2024-03-30,21:12:07,20240330,20,20,34,501,2,1,67.98,USD,False,False,27115.46,27047.48
txn00000002665,2024-03-30,16:06:51,20240330,20,20,14,501,1,1,69.66,USD,False,False,27047.48,26977.82
txn00000002666,2024-03-31,18:26:46,20240331,20,20,15,501,1,1,77.63,USD,False,False,26977.82,26900.19
txn00000002667,2024-03-31,19:49:12,20240331,20,20,2,501,1,1,58.44,USD,False,False,26900.19,26841.75
txn00000002668,2024-04-01,16:09:21,20240401,20,20,53,501,1,1,98.14,USD,False,False,26841.75,26743.61
txn00000002669,2024-04-01,10:03:57,20240401,20,20,2,501,2,1,56.63,USD,False,False,26743.61,26686.98
txn00000002670,2024-04-01,16:42:34,20240401,20,20,29,501,1,1,169.07,USD,False,False,26686.98,26517.91
txn00000002671,2024-04-02,13:24:47,20240402,20,20,37,501,2,1,150.8,USD,False,False,26517.91,26367.11
txn00000002672,2024-04-02,15:24:44,20240402,20,20,26,501,2,1,58.09,USD,False,False,26367.11,26309.02
txn00000002673,2024-04-03,10:00:00,20240403,20,20,14,501,2,1,72.15,USD,False,False,26309.02,26236.87
txn00000002674,2024-04-03,14:45:18,20240403,20,20,25,501,2,1,40.17,USD,False,False,26236.87,26196.7
txn00000002675,2024-04-03,19:27:14,20240403,20,20,32,501,2,1,37.94,USD,False,False,26196.7,26158.76
txn00000002676,2024-04-03,20:22:03,20240403,20,20,14,501,2,1,25.2,USD,False,False,26158.76,26133.56
txn00000002677,2024-04-04,19:21:45,20240404,20,20,3,501,2,1,178.38,USD,False,False,26133.56,25955.18
txn00000002678,2024-04-04,21:14:00,20240404,20,20,14,501,2,1,40.38,USD,False,False,25955.18,25914.8
txn00000002679,2024-04-05,09:30:00,20240405,20,20,0,501,2,7,2725.76,USD,True,False,25914.8,28640.56
txn00000002680,2024-04-05,20:38:59,20240405,20,20,35,501,2,1,127.05,USD,False,False,28640.56,28513.51
txn00000002681,2024-04-05,17:18:26,20240405,20,20,14,501,2,1,44.36,USD,False,False,28513.51,28469.15
txn00000002682,2024-04-05,17:01:08,20240405,20,20,53,501,2,1,67.24,USD,False,False,28469.15,28401.91
txn00000002683,2024-04-05,20:21:28,20240405,20,20,31,501,1,1,99.4,USD,False,False,28401.91,28302.51
txn00000002684,2024-04-07,21:09:58,20240407,20,20,34,501,1,1,41.81,USD,False,False,28302.51,28260.7
txn00000002685,2024-04-07,20:22:18,20240407,20,20,33,501,1,1,87.66,USD,False,False,28260.7,28173.04
txn00000002686,2024-04-08,23:00:00,20240408,20,20,1,501,1,1,28.8,USD,False,False,28173.04,28144.24
txn00000002687,2024-04-08,15:05:22,20240408,20,20,31,501,1,1,36.51,USD,False,False,28144.24,28107.73
txn00000002688,2024-04-08,16:28:27,20240408,20,20,9,501,1,1,70.92,USD,False,False,28107.73,28036.81
txn00000002689,2024-04-09,16:45:53,20240409,20,20,33,501,1,1,30.2,USD,False,False,28036.81,28006.61
txn00000002690,2024-04-09,17:34:12,20240409,20,20,28,501,2,1,35.3,USD,False,False,28006.61,27971.31
txn00000002691,2024-04-10,14:49:43,20240410,20,20,27,501,1,1,74.27,USD,False,False,27971.31,27897.04
txn00000002692,2024-04-10,12:30:37,20240410,20,20,48,501,1,1,113.29,USD,False,False,27897.04,27783.75
txn00000002693,2024-04-11,13:39:35,20240411,20,20,33,501,1,1,76.2,USD,False,False,27783.75,27707.55
txn00000002694,2024-04-11,20:53:55,20240411,20,20,36,501,2,1,161.94,USD,False,False,27707.55,27545.61
txn00000002695,2024-04-11,15:44:48,20240411,20,20,33,501,2,1,23.88,USD,False,False,27545.61,27521.73
txn00000002696,2024-04-11,13:02:24,20240411,20,20,34,501,1,1,54.68,USD,False,False,27521.73,27467.05
txn00000002697,2024-04-12,17:14:59,20240412,20,20,33,501,2,1,21.69,USD,False,False,27467.05,27445.36
txn00000002698,2024-04-12,19:44:28,20240412,20,20,14,501,2,1,60.3,USD,False,False,27445.36,27385.06
txn00000002699,2024-04-12,20:11:27,20240412,20,20,1,501,4,1,86.37,USD,False,False,27385.06,27298.69
txn00000002700,2024-04-14,11:52:04,20240414,20,20,3,501,2,1,170.59,USD,False,False,27298.69,27128.1
txn00000002701,2024-04-14,13:42:11,20240414,20,20,27,501,2,1,73.67,USD,False,False,27128.1,27054.43
txn00000002702,2024-04-14,16:34:21,20240414,20,20,2,501,1,1,79.12,USD,False,False,27054.43,26975.31
txn00000002703,2024-04-15,14:45:14,20240415,20,20,2,501,1,1,26.4,USD,False,False,26975.31,26948.91
txn00000002704,2024-04-15,22:34:28,20240415,20,20,14,501,1,1,47.21,USD,False,False,26948.91,26901.7
txn00000002705,2024-04-15,18:26:25,20240415,20,20,14,501,2,1,53.68,USD,False,False,26901.7,26848.02
txn00000002706,2024-04-16,10:00:00,20240416,20,20,34,501,1,1,63.36,USD,False,False,26848.02,26784.66
txn00000002707,2024-04-16,18:32:45,20240416,20,20,54,501,4,1,35.85,USD,False,False,26784.66,26748.81
txn00000002708,2024-04-16,13:28:32,20240416,20,20,2,501,1,1,58.92,USD,False,False,26748.81,26689.89
txn00000002709,2024-04-18,17:51:56,20240418,20,20,2,501,1,1,18.6,USD,False,False,26689.89,26671.29
txn00000002710,2024-04-18,18:21:39,20240418,20,20,34,501,1,1,49.14,USD,False,False,26671.29,26622.15
txn00000002711,2024-04-19,16:02:52,20240419,20,20,54,501,2,1,69.98,USD,False,False,26622.15,26552.17
txn00000002712,2024-04-19,19:13:39,20240419,20,20,35,501,2,1,279.3,USD,False,False,26552.17,26272.87
txn00000002713,2024-04-20,11:00:00,20240420,20,20,0,501,2,5,3381.23,USD,True,False,26272.87,29654.1
txn00000002714,2024-04-20,14:35:51,20240420,20,20,14,501,4,1,14.77,USD,False,False,29654.1,29639.33
txn00000002715,2024-04-20,12:14:33,20240420,20,20,2,501,1,1,17.4,USD,False,False,29639.33,29621.93
txn00000002716,2024-04-20,19:33:27,20240420,20,20,33,501,1,1,57.57,USD,False,False,29621.93,29564.36
txn00000002717,2024-04-21,19:37:11,20240421,20,20,12,501,2,1,68.27,USD,False,False,29564.36,29496.09
txn00000002718,2024-04-21,20:51:03,20240421,20,20,2,501,2,1,9.77,USD,False,False,29496.09,29486.32
txn00000002719,2024-04-22,17:46:14,20240422,20,20,53,501,2,1,44.17,USD,False,False,29486.32,29442.15
txn00000002720,2024-04-23,17:19:31,20240423,20,20,3,501,1,1,103.42,USD,False,False,29442.15,29338.73
txn00000002721,2024-04-23,14:47:18,20240423,20,20,32,501,2,1,64.39,USD,False,False,29338.73,29274.34
txn00000002722,2024-04-23,23:00:00,20240423,20,20,33,501,2,1,13.14,USD,False,False,29274.34,29261.2
txn00000002723,2024-04-23,17:02:28,20240423,20,20,26,501,1,1,34.28,USD,False,False,29261.2,29226.92
txn00000002724,2024-04-24,16:14:23,20240424,20,20,2,501,1,1,40.85,USD,False,False,29226.92,29186.07
txn00000002725,2024-04-24,12:28:43,20240424,20,20,34,501,1,1,15.51,USD,False,False,29186.07,29170.56
txn00000002726,2024-04-25,15:41:16,20240425,20,20,13,501,1,1,25.89,USD,False,False,29170.56,29144.67
txn00000002727,2024-04-25,19:17:50,20240425,20,20,49,501,3,2,146.01,USD,False,False,29144.67,28998.66
txn00000002728,2024-04-25,12:04:00,20240425,20,20,33,501,2,1,16.21,USD,False,False,28998.66,28982.45
txn00000002729,2024-04-26,09:00:00,20240426,20,20,0,501,4,4,4892.05,USD,True,True,28982.45,33874.5
txn00000002730,2024-04-26,17:16:45,20240426,20,20,14,501,2,1,15.48,USD,False,False,33874.5,33859.02
txn00000002731,2024-04-26,12:14:04,20240426,20,20,38,501,2,1,110.85,USD,False,False,33859.02,33748.17
txn00000002732,2024-04-26,18:30:34,20240426,20,20,26,501,1,1,79.65,USD,False,False,33748.17,33668.52
txn00000002733,2024-04-26,15:50:18,20240426,20,20,34,501,2,1,65.23,USD,False,False,33668.52,33603.29
txn00000002734,2024-04-27,15:56:50,20240427,20,20,14,501,2,1,48.1,USD,False,False,33603.29,33555.19
txn00000002735,2024-04-27,15:46:16,20240427,20,20,15,501,1,1,194.29,USD,False,False,33555.19,33360.9
txn00000002736,2024-04-27,15:13:45,20240427,20,20,33,501,1,1,29.57,USD,False,False,33360.9,33331.33
txn00000002737,2024-04-28,19:02:45,20240428,20,20,33,501,1,1,24.07,USD,False,False,33331.33,33307.26
txn00000002738,2024-04-28,12:50:00,20240428,20,20,26,501,1,1,41.13,USD,False,False,33307.26,33266.13
txn00000002739,2024-04-29,19:53:34,20240429,20,20,12,501,2,1,96.15,USD,False,False,33266.13,33169.98
txn00000002740,2024-04-29,17:50:18,20240429,20,20,26,501,2,1,42.54,USD,False,False,33169.98,33127.44
txn00000002741,2024-04-30,23:00:00,20240430,20,20,33,501,1,1,37.71,USD,False,False,33127.44,33089.73
txn00000002742,2024-05-01,19:11:09,20240501,20,20,34,501,2,1,50.54,USD,False,False,33089.73,33039.19
txn00000002743,2024-05-02,10:28:44,20240502,20,20,34,501,1,1,213.06,USD,False,False,33039.19,32826.13
txn00000002744,2024-05-02,18:04:34,20240502,20,20,33,501,1,1,25.87,USD,False,False,32826.13,32800.26
txn00000002745,2024-05-03,18:39:47,20240503,20,20,33,501,1,1,82.63,USD,False,False,32800.26,32717.63
txn00000002746,2024-05-03,20:21:12,20240503,20,20,32,501,1,1,63.08,USD,False,False,32717.63,32654.55
txn00000002747,2024-05-04,21:15:05,20240504,20,20,14,501,2,1,41.16,USD,False,False,32654.55,32613.39
txn00000002748,2024-05-04,16:35:39,20240504,20,20,34,501,1,1,66.42,USD,False,False,32613.39,32546.97
txn00000002749,2024-05-04,18:37:34,20240504,20,20,26,501,1,1,54.62,USD,False,False,32546.97,32492.35
txn00000002750,2024-05-05,09:30:00,20240505,20,20,0,501,2,7,2725.76,USD,True,False,32492.35,35218.11
txn00000002751,2024-05-05,16:45:40,20240505,20,20,27,501,2,1,128.2,USD,False,False,35218.11,35089.91
txn00000002752,2024-05-06,22:00:54,20240506,20,20,47,501,1,1,28.9,USD,False,False,35089.91,35061.01
txn00000002753,2024-05-06,13:39:39,20240506,20,20,14,501,2,1,49.85,USD,False,False,35061.01,35011.16
txn00000002754,2024-05-06,17:18:38,20240506,20,20,2,501,4,1,39.75,USD,False,False,35011.16,34971.41
txn00000002755,2024-05-07,14:25:45,20240507,20,20,34,501,1,1,57.75,USD,False,False,34971.41,34913.66
txn00000002756,2024-05-08,19:14:27,20240508,20,20,15,501,2,1,129.83,USD,False,False,34913.66,34783.83
txn00000002757,2024-05-08,12:53:03,20240508,20,20,54,501,2,1,88.93,USD,False,False,34783.83,34694.9
txn00000002758,2024-05-08,12:23:56,20240508,20,20,2,501,1,1,17.34,USD,False,False,34694.9,34677.56
txn00000002759,2024-05-08,16:08:43,20240508,20,20,2,501,4,1,44.67,USD,False,False,34677.56,34632.89
txn00000002760,2024-05-09,19:23:58,20240509,20,20,2,501,1,1,103.96,USD,False,False,34632.89,34528.93
txn00000002761,2024-05-09,17:36:27,20240509,20,20,14,501,1,1,71.65,USD,False,False,34528.93,34457.28
txn00000002762,2024-05-10,18:25:42,20240510,20,20,3,501,2,1,125.51,USD,False,False,34457.28,34331.77
txn00000002763,2024-05-10,20:30:52,20240510,20,20,2,501,2,1,44.83,USD,False,False,34331.77,34286.94
txn00000002764,2024-05-11,23:00:00,20240511,20,20,34,501,2,1,31.73,USD,False,False,34286.94,34255.21
txn00000002765,2024-05-11,14:24:48,20240511,20,20,33,501,1,1,22.58,USD,False,False,34255.21,34232.63
txn00000002766,2024-05-12,19:34:48,20240512,20,20,26,501,2,1,17.02,USD,False,False,34232.63,34215.61
txn00000002767,2024-05-13,23:00:00,20240513,20,20,47,501,2,1,159.36,USD,False,False,34215.61,34056.25
txn00000002768,2024-05-14,21:20:05,20240514,20,20,33,501,1,1,25.28,USD,False,False,34056.25,34030.97
txn00000002769,2024-05-14,21:46:03,20240514,20,20,2,501,2,1,35.24,USD,False,False,34030.97,33995.73
txn00000002770,2024-05-14,12:55:39,20240514,20,20,31,501,2,1,30.4,USD,False,False,33995.73,33965.33
txn00000002771,2024-05-14,23:00:00,20240514,20,20,15,501,1,1,126.33,USD,False,False,33965.33,33839.0
txn00000002772,2024-05-14,15:25:20,20240514,20,20,24,501,1,1,88.82,USD,False,False,33839.0,33750.18
txn00000002773,2024-05-14,18:57:19,20240514,20,20,2,501,1,1,33.32,USD,False,False,33750.18,33716.86
txn00000002774,2024-05-15,13:52:47,20240515,20,20,14,501,1,1,20.74,USD,False,False,33716.86,33696.12
txn00000002775,2024-05-16,12:48:54,20240516,20,20,32,501,1,1,45.29,USD,False,False,33696.12,33650.83
txn00000002776,2024-05-17,13:48:55,20240517,20,20,34,501,1,1,43.51,USD,False,False,33650.83,33607.32
txn00000002777,2024-05-17,16:34:55,20240517,20,20,3,501,2,1,123.7,USD,False,False,33607.32,33483.62
txn00000002778,2024-05-19,14:45:40,20240519,20,20,2,501,2,1,28.95,USD,False,False,33483.62,33454.67
txn00000002779,2024-05-19,17:03:15,20240519,20,20,33,501,2,1,116.0,USD,False,False,33454.67,33338.67
txn00000002780,2024-05-20,11:00:00,20240520,20,20,0,501,2,5,3381.23,USD,True,False,33338.67,36719.9
txn00000002781,2024-05-20,19:51:41,20240520,20,20,33,501,1,1,64.79,USD,False,False,36719.9,36655.11
txn00000002782,2024-05-21,22:53:55,20240521,20,20,13,501,1,1,55.36,USD,False,False,36655.11,36599.75
txn00000002783,2024-05-21,17:17:43,20240521,20,20,33,501,1,1,32.04,USD,False,False,36599.75,36567.71
txn00000002784,2024-05-21,17:26:13,20240521,20,20,35,501,2,1,137.51,USD,False,False,36567.71,36430.2
txn00000002785,2024-05-21,17:24:32,20240521,20,20,47,501,2,1,54.61,USD,False,False,36430.2,36375.59
txn00000002786,2024-05-21,10:00:00,20240521,20,20,15,501,1,1,65.82,USD,False,False,36375.59,36309.77
txn00000002787,2024-05-22,19:00:08,20240522,20,20,14,501,1,1,14.13,USD,False,False,36309.77,36295.64
txn00000002788,2024-05-23,17:21:57,20240523,20,20,26,501,1,1,60.51,USD,False,False,36295.64,36235.13
txn00000002789,2024-05-23,19:06:06,20240523,20,20,24,501,1,1,116.92,USD,False,False,36235.13,36118.21
txn00000002790,2024-05-23,17:41:00,20240523,20,20,33,501,1,1,28.55,USD,False,False,36118.21,36089.66
txn00000002791,2024-05-23,17:52:19,20240523,20,20,26,501,1,1,52.35,USD,False,False,36089.66,36037.31
txn00000002792,2024-05-24,22:51:52,20240524,20,20,34,501,2,1,70.32,USD,False,False,36037.31,35966.99
txn00000002793,2024-05-24,13:58:07,20240524,20,20,12,501,2,1,44.02,USD,False,False,35966.99,35922.97
txn00000002794,2024-05-25,19:49:22,20240525,20,20,10,501,3,2,191.62,USD,False,False,35922.97,35731.35
txn00000002795,2024-05-25,15:07:23,20240525,20,20,14,501,1,1,78.48,USD,False,False,35731.35,35652.87
txn00000002796,2024-05-25,18:46:04,20240525,20,20,33,501,1,1,55.21,USD,False,False,35652.87,35597.66
txn00000002797,2024-05-26,09:00:00,20240526,20,20,0,501,4,4,4892.05,USD,True,True,35597.66,40489.71
txn00000002798,2024-05-26,17:00:54,20240526,20,20,2,501,2,1,14.41,USD,False,False,40489.71,40475.3
txn00000002799,2024-05-26,18:02:41,20240526,20,20,2,501,1,1,42.21,USD,False,False,40475.3,40433.09
txn00000002800,2024-05-27,16:58:08,20240527,20,20,2,501,2,1,30.45,USD,False,False,40433.09,40402.64
txn00000002801,2024-05-27,12:50:15,20240527,20,20,36,501,2,1,248.76,USD,False,False,40402.64,40153.88
txn00000002802,2024-05-28,23:00:00,20240528,20,20,26,501,1,1,67.35,USD,False,False,40153.88,40086.53
txn00000002803,2024-05-28,17:47:56,20240528,20,20,9,501,2,1,80.42,USD,False,False,40086.53,40006.11
txn00000002804,2024-05-29,23:00:00,20240529,20,20,14,501,2,1,60.75,USD,False,False,40006.11,39945.36
txn00000002805,2024-05-29,18:57:21,20240529,20,20,36,501,2,1,267.64,USD,False,False,39945.36,39677.72
txn00000002806,2024-05-30,14:42:35,20240530,20,20,26,501,2,1,79.89,USD,False,False,39677.72,39597.83
txn00000002807,2024-05-30,15:20:21,20240530,20,20,14,501,1,1,45.72,USD,False,False,39597.83,39552.11
txn00000002808,2024-05-30,18:00:39,20240530,20,20,33,501,1,1,30.41,USD,False,False,39552.11,39521.7
txn00000002809,2024-05-31,10:00:00,20240531,20,20,35,501,1,1,148.53,USD,False,False,39521.7,39373.17
txn00000002810,2024-05-31,10:00:00,20240531,20,20,26,501,2,1,65.34,USD,False,False,39373.17,39307.83
txn00000002811,2024-05-31,16:58:34,20240531,20,20,2,501,2,1,31.16,USD,False,False,39307.83,39276.67
txn00000002812,2024-05-31,12:58:43,20240531,20,20,2,501,2,1,44.14,USD,False,False,39276.67,39232.53
txn00000002813,2024-06-01,23:00:00,20240601,20,20,39,501,2,1,27.58,USD,False,False,39232.53,39204.95
txn00000002814,2024-06-01,17:01:58,20240601,20,20,12,501,1,1,111.36,USD,False,False,39204.95,39093.59
txn00000002815,2024-06-01,19:45:08,20240601,20,20,36,501,2,1,229.35,USD,False,False,39093.59,38864.24
txn00000002816,2024-06-02,13:13:45,20240602,20,20,34,501,1,1,13.01,USD,False,False,38864.24,38851.23
txn00000002817,2024-06-04,19:40:00,20240604,20,20,34,501,2,1,40.55,USD,False,False,38851.23,38810.68
txn00000002818,2024-06-04,23:00:00,20240604,20,20,3,501,1,1,144.18,USD,False,False,38810.68,38666.5
txn00000002819,2024-06-04,17:37:39,20240604,20,20,2,501,2,1,40.32,USD,False,False,38666.5,38626.18
txn00000002820,2024-06-04,19:32:48,20240604,20,20,2,501,1,1,53.98,USD,False,False,38626.18,38572.2
txn00000002821,2024-06-05,09:30:00,20240605,20,20,0,501,2,7,2725.76,USD,True,False,38572.2,41297.96
txn00000002822,2024-06-06,21:27:19,20240606,20,20,14,501,2,1,33.89,USD,False,False,41297.96,41264.07
txn00000002823,2024-06-06,23:00:00,20240606,20,20,2,501,1,1,19.77,USD,False,False,41264.07,41244.3
txn00000002824,2024-06-07,18:42:15,20240607,20,20,33,501,2,1,37.67,USD,False,False,41244.3,41206.63
txn00000002825,2024-06-08,15:08:38,20240608,20,20,2,501,2,1,51.63,USD,False,False,41206.63,41155.0
txn00000002826,2024-06-08,16:56:38,20240608,20,20,33,501,2,1,56.87,USD,False,False,41155.0,41098.13
txn00000002827,2024-06-08,19:54:18,20240608,20,20,2,501,1,1,49.87,USD,False,False,41098.13,41048.26
txn00000002828,2024-06-09,19:06:06,20240609,20,20,36,501,2,1,202.07,USD,False,False,41048.26,40846.19
txn00000002829,2024-06-09,14:21:59,20240609,20,20,33,501,2,1,27.78,USD,False,False,40846.19,40818.41
txn00000002830,2024-06-10,17:21:44,20240610,20,20,13,501,1,1,24.68,USD,False,False,40818.41,40793.73
txn00000002831,2024-06-10,15:22:09,20240610,20,20,15,501,2,1,63.45,USD,False,False,40793.73,40730.28
txn00000002832,2024-06-10,23:00:00,20240610,20,20,32,501,1,1,46.67,USD,False,False,40730.28,40683.61
txn00000002833,2024-06-10,17:36:00,20240610,20,20,26,501,1,1,84.41,USD,False,False,40683.61,40599.2
txn00000002834,2024-06-10,16:12:49,20240610,20,20,32,501,2,1,39.52,USD,False,False,40599.2,40559.68
txn00000002835,2024-06-10,21:53:19,20240610,20,20,14,501,2,1,110.86,USD,False,False,40559.68,40448.82
txn00000002836,2024-06-11,16:14:49,20240611,20,20,54,501,1,1,24.44,USD,False,False,40448.82,40424.38
txn00000002837,2024-06-13,12:19:10,20240613,20,20,32,501,2,1,120.69,USD,False,False,40424.38,40303.69
txn00000002838,2024-06-14,12:10:24,20240614,20,20,34,501,2,1,122.09,USD,False,False,40303.69,40181.6
txn00000002839,2024-06-14,20:13:50,20240614,20,20,1,501,2,1,52.42,USD,False,False,40181.6,40129.18
txn00000002840,2024-06-15,16:18:40,20240615,20,20,27,501,2,1,217.31,USD,False,False,40129.18,39911.87
